42.49329
42.59329
42.69329
42.79329
42.89329
42.99329
43.09329
43.19329
43.29329
43.39329
43.49329
43.59329
43.69329
43.79329
43.89329
43.99329
44.09329
44.19329
44.29329
44.39329
44.49329
44.59329
44.69329
44.79329
44.89329
44.99329
45.09329
45.19329
45.29329
45.39329
45.49329
45.59329
