42.511469
42.493286
42.780753
43.031971
43.367983
44.331863
45.406332
44.858697
44.533434
44.580475
45.095419
45.364468
45.383624
45.557638
45.564328
45.411395
45.286831
45.118658
44.733045
43.832917
42.771107
42.652534
42.511469
