10283,47.4
10284,43.4
10285,42.7
10286,34.0
10287,34.0
10288,32.4
10289,31.3
10290,32.7
10291,32.3
10292,33.7
10293,33.4
10294,28.2
10295,17.3
10296,14.8
10297,20.4
10298,29.4
10299,25.0
10300,26.1
10301,28.6
10302,32.3
10303,34.8
10304,32.6
10305,32.7
10306,34.0
10307,35.2
10308,35.9
10309,41.3
10310,47.4
10311,67.0
10312,67.0
10313,58.0
10314,55.3
10315,65.5
10316,46.6
10317,43.8
10318,40.7
10319,40.5
10320,42.1
10321,41.0
10322,41.8
10323,45.6
10324,43.0
10325,40.3
10326,42.6
10327,46.7
10328,58.1
10329,57.0
10330,55.2
10331,44.7
10332,38.6
10333,41.4
10334,49.8
10335,51.3
10336,49.8
10337,47.9
10338,51.7
10339,55.9
10340,58.5
10341,49.9
10342,46.8
10343,43.6
10344,38.9
10345,47.8
10346,50.9
10347,54.2
10348,54.2
10349,51.3
10350,58.2
10351,60.1
10352,57.4
10353,55.5
10354,60.7
10355,57.7
10356,56.1
10357,58.7
10358,60.1
10359,64.3
10360,65.1
10361,72.8
10362,71.6
10363,71.1
10364,76.2
10365,74.5
10366,68.2
10367,57.6
10368,51.3
10369,56.2
10370,54.6
10371,57.8
10372,63.3
10373,67.1
10374,70.5
10375,74.5
10376,62.2
10377,65.0
10378,56.7
10379,59.9
10380,53.8
10381,53.3
10382,50.9
10383,52.4
10384,55.0
10385,57.9
10386,58.3
10387,59.8
10388,61.5
10389,70.5
10390,67.5
10391,66.6
10392,67.6
10393,68.8
10394,70.8
10395,72.2
10396,67.8
10397,76.0
10398,76.3
10399,75.2
10400,73.6
10401,76.3
10402,83.5
10403,78.1
10404,75.0
10405,72.1
10408,70.0
10409,72.1
10410,74.2
10411,69.0
10412,67.2
10413,72.5
10414,67.7
10415,70.5
10416,72.7
10417,70.8
10418,67.0
10419,70.9
10420,73.6
10421,79.6
10422,77.7
10423,77.4
10424,72.7
10425,74.8
10426,77.8
10427,79.1
10428,77.0
10429,74.9
10430,70.4
10431,67.2
10432,68.1
10433,66.2
10434,73.1
10435,74.3
10436,73.1
10437,70.5
10438,66.8
10439,67.0
10440,71.7
10441,71.2
10442,71.9
10443,70.3
10444,72.4
10445,71.3
10446,74.4
10447,75.8
10448,76.5
10449,69.4
10450,68.0
10451,67.5
10452,69.4
10453,68.0
10454,77.5
10455,73.5
10456,68.7
10457,66.9
10458,71.4
10459,76.7
10460,76.4
10461,82.4
10462,76.2
10463,73.8
10464,74.2
10465,77.2
10466,69.3
10467,75.0
10468,71.6
10469,70.7
10470,71.5
10471,65.6
10472,64.2
10473,66.1
10474,71.4
10475,76.2
10476,72.4
10477,60.5
10478,60.4
10479,64.0
10480,71.9
10481,73.3
10482,73.8
10483,70.8
10484,69.3
10485,65.4
10486,64.7
10487,65.5
10488,71.5
10489,72.9
10490,62.8
10491,58.2
10492,53.5
10493,56.9
10494,63.1
10495,76.9
10496,74.7
10497,61.6
10498,64.8
10499,62.9
10500,51.3
10501,47.3
10502,50.4
10503,55.9
10504,59.3
10505,62.7
10506,52.5
10507,52.6
10508,49.1
10509,52.9
10510,52.3
10511,55.0
10512,46.0
10513,44.1
10514,51.1
10515,63.3
10516,66.9
10517,56.2
10518,48.9
10519,47.4
10520,46.3
10521,41.9
10522,52.2
10523,53.2
10524,58.0
10525,60.3
10526,60.1
10527,59.5
10528,49.5
10529,57.0
10530,53.6
10531,49.9
10532,46.6
10533,40.2
10534,36.0
10535,33.3
10536,33.6
10537,34.8
10538,35.7
10539,38.3
10540,47.2
10541,39.5
10542,38.2
10543,35.7
10544,45.9
10545,40.2
10546,41.2
10547,39.6
10548,42.9
10549,43.0
10550,32.1
10551,32.4
10552,45.6
10553,51.6
10554,43.3
10555,47.8
10556,48.4
10557,45.4
10558,53.7
10559,59.8
10560,60.1
10561,51.0
10562,54.0
10563,57.5
10564,52.5
10565,51.8
10566,50.3
10567,33.4
10568,31.9
10569,35.3
10570,34.1
10571,35.8
10572,39.2
10573,36.1
10574,33.8
10575,43.0
10576,34.8
10577,30.6
